,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,result
4619,27968,27962,27968,27984,27995,27983,27978,27974,27961,27968,27963
4620,27962,27968,27984,27995,27983,27978,27974,27961,27968,27963,27963
4621,27968,27984,27995,27983,27978,27974,27961,27968,27963,27963,27967
4622,27984,27995,27983,27978,27974,27961,27968,27963,27963,27967,27967
4623,27995,27983,27978,27974,27961,27968,27963,27963,27967,27967,27971
4624,27983,27978,27974,27961,27968,27963,27963,27967,27967,27971,27980
4625,27978,27974,27961,27968,27963,27963,27967,27967,27971,27980,27980
4626,27974,27961,27968,27963,27963,27967,27967,27971,27980,27980,27967
4627,27961,27968,27963,27963,27967,27967,27971,27980,27980,27967,27962
4628,27968,27963,27963,27967,27967,27971,27980,27980,27967,27962,27957
4629,27963,27963,27967,27967,27971,27980,27980,27967,27962,27957,27946
4630,27963,27967,27967,27971,27980,27980,27967,27962,27957,27946,27946
4631,27967,27967,27971,27980,27980,27967,27962,27957,27946,27946,27933
4632,27967,27971,27980,27980,27967,27962,27957,27946,27946,27933,27948
4633,27971,27980,27980,27967,27962,27957,27946,27946,27933,27948,27939
4634,27980,27980,27967,27962,27957,27946,27946,27933,27948,27939,27933
4635,27980,27967,27962,27957,27946,27946,27933,27948,27939,27933,27920
4636,27967,27962,27957,27946,27946,27933,27948,27939,27933,27920,27921
4637,27962,27957,27946,27946,27933,27948,27939,27933,27920,27921,27928
4638,27957,27946,27946,27933,27948,27939,27933,27920,27921,27928,27891
4639,27946,27946,27933,27948,27939,27933,27920,27921,27928,27891,27903
4640,27946,27933,27948,27939,27933,27920,27921,27928,27891,27903,27905
4641,27933,27948,27939,27933,27920,27921,27928,27891,27903,27905,27905
4642,27948,27939,27933,27920,27921,27928,27891,27903,27905,27905,27890
4643,27939,27933,27920,27921,27928,27891,27903,27905,27905,27890,27890
4644,27933,27920,27921,27928,27891,27903,27905,27905,27890,27890,27881
4645,27920,27921,27928,27891,27903,27905,27905,27890,27890,27881,27881
4646,27921,27928,27891,27903,27905,27905,27890,27890,27881,27881,27846
4647,27928,27891,27903,27905,27905,27890,27890,27881,27881,27846,27813
4648,27891,27903,27905,27905,27890,27890,27881,27881,27846,27813,27828
4649,27903,27905,27905,27890,27890,27881,27881,27846,27813,27828,27813
4650,27905,27905,27890,27890,27881,27881,27846,27813,27828,27813,27826
4651,27905,27890,27890,27881,27881,27846,27813,27828,27813,27826,27826
4652,27890,27890,27881,27881,27846,27813,27828,27813,27826,27826,27857
4653,27890,27881,27881,27846,27813,27828,27813,27826,27826,27857,27842
4654,27881,27881,27846,27813,27828,27813,27826,27826,27857,27842,27843
4655,27881,27846,27813,27828,27813,27826,27826,27857,27842,27843,27860
4656,27846,27813,27828,27813,27826,27826,27857,27842,27843,27860,27850
4657,27813,27828,27813,27826,27826,27857,27842,27843,27860,27850,27832
4658,27828,27813,27826,27826,27857,27842,27843,27860,27850,27832,27837
4659,27813,27826,27826,27857,27842,27843,27860,27850,27832,27837,27846
4660,27826,27826,27857,27842,27843,27860,27850,27832,27837,27846,27820
4661,27826,27857,27842,27843,27860,27850,27832,27837,27846,27820,27830
4662,27857,27842,27843,27860,27850,27832,27837,27846,27820,27830,27843
4663,27842,27843,27860,27850,27832,27837,27846,27820,27830,27843,27853
4664,27843,27860,27850,27832,27837,27846,27820,27830,27843,27853,27849
4665,27860,27850,27832,27837,27846,27820,27830,27843,27853,27849,27847
4666,27850,27832,27837,27846,27820,27830,27843,27853,27849,27847,27847
4667,27832,27837,27846,27820,27830,27843,27853,27849,27847,27847,27826
4668,27837,27846,27820,27830,27843,27853,27849,27847,27847,27826,27818
4669,27846,27820,27830,27843,27853,27849,27847,27847,27826,27818,27818
4670,27820,27830,27843,27853,27849,27847,27847,27826,27818,27818,27819
4671,27830,27843,27853,27849,27847,27847,27826,27818,27818,27819,27815
4672,27843,27853,27849,27847,27847,27826,27818,27818,27819,27815,27853
4673,27853,27849,27847,27847,27826,27818,27818,27819,27815,27853,27857
4674,27849,27847,27847,27826,27818,27818,27819,27815,27853,27857,27872
4675,27847,27847,27826,27818,27818,27819,27815,27853,27857,27872,27877
4676,27847,27826,27818,27818,27819,27815,27853,27857,27872,27877,27855
4677,27826,27818,27818,27819,27815,27853,27857,27872,27877,27855,27856
4678,27818,27818,27819,27815,27853,27857,27872,27877,27855,27856,27841
4679,27818,27819,27815,27853,27857,27872,27877,27855,27856,27841,27841
4680,27819,27815,27853,27857,27872,27877,27855,27856,27841,27841,27839
4681,27815,27853,27857,27872,27877,27855,27856,27841,27841,27839,27785
4682,27853,27857,27872,27877,27855,27856,27841,27841,27839,27785,27736
4683,27857,27872,27877,27855,27856,27841,27841,27839,27785,27736,27753
4684,27872,27877,27855,27856,27841,27841,27839,27785,27736,27753,27775
4685,27877,27855,27856,27841,27841,27839,27785,27736,27753,27775,27817
4686,27855,27856,27841,27841,27839,27785,27736,27753,27775,27817,27801
4687,27856,27841,27841,27839,27785,27736,27753,27775,27817,27801,27814
4688,27841,27841,27839,27785,27736,27753,27775,27817,27801,27814,27792
4689,27841,27839,27785,27736,27753,27775,27817,27801,27814,27792,27802
4690,27839,27785,27736,27753,27775,27817,27801,27814,27792,27802,27775
4691,27785,27736,27753,27775,27817,27801,27814,27792,27802,27775,27777
4692,27736,27753,27775,27817,27801,27814,27792,27802,27775,27777,27767
4693,27753,27775,27817,27801,27814,27792,27802,27775,27777,27767,27795
4694,27775,27817,27801,27814,27792,27802,27775,27777,27767,27795,27808
4695,27817,27801,27814,27792,27802,27775,27777,27767,27795,27808,27793
4696,27801,27814,27792,27802,27775,27777,27767,27795,27808,27793,27793
4697,27814,27792,27802,27775,27777,27767,27795,27808,27793,27793,27818
4698,27792,27802,27775,27777,27767,27795,27808,27793,27793,27818,27814
4699,27802,27775,27777,27767,27795,27808,27793,27793,27818,27814,27816
4700,27775,27777,27767,27795,27808,27793,27793,27818,27814,27816,27825
4701,27777,27767,27795,27808,27793,27793,27818,27814,27816,27825,27815
4702,27767,27795,27808,27793,27793,27818,27814,27816,27825,27815,27816
4703,27795,27808,27793,27793,27818,27814,27816,27825,27815,27816,27818
4704,27808,27793,27793,27818,27814,27816,27825,27815,27816,27818,27821
4705,27793,27793,27818,27814,27816,27825,27815,27816,27818,27821,27829
4706,27793,27818,27814,27816,27825,27815,27816,27818,27821,27829,27841
4707,27818,27814,27816,27825,27815,27816,27818,27821,27829,27841,27840
4708,27814,27816,27825,27815,27816,27818,27821,27829,27841,27840,27848
4709,27816,27825,27815,27816,27818,27821,27829,27841,27840,27848,27843
4710,27825,27815,27816,27818,27821,27829,27841,27840,27848,27843,27834
4711,27815,27816,27818,27821,27829,27841,27840,27848,27843,27834,27852
4712,27816,27818,27821,27829,27841,27840,27848,27843,27834,27852,27868
4713,27818,27821,27829,27841,27840,27848,27843,27834,27852,27868,27866
4714,27821,27829,27841,27840,27848,27843,27834,27852,27868,27866,27880
4715,27829,27841,27840,27848,27843,27834,27852,27868,27866,27880,27867
4716,27841,27840,27848,27843,27834,27852,27868,27866,27880,27867,27878
4717,27840,27848,27843,27834,27852,27868,27866,27880,27867,27878,27884
4718,27848,27843,27834,27852,27868,27866,27880,27867,27878,27884,27881
4719,27843,27834,27852,27868,27866,27880,27867,27878,27884,27881,27881
4720,27834,27852,27868,27866,27880,27867,27878,27884,27881,27881,27886
4721,27852,27868,27866,27880,27867,27878,27884,27881,27881,27886,27897
4722,27868,27866,27880,27867,27878,27884,27881,27881,27886,27897,27896
4723,27866,27880,27867,27878,27884,27881,27881,27886,27897,27896,27875
4724,27880,27867,27878,27884,27881,27881,27886,27897,27896,27875,27880
4725,27867,27878,27884,27881,27881,27886,27897,27896,27875,27880,27874
4726,27878,27884,27881,27881,27886,27897,27896,27875,27880,27874,27878
4727,27884,27881,27881,27886,27897,27896,27875,27880,27874,27878,27875
4728,27881,27881,27886,27897,27896,27875,27880,27874,27878,27875,27875
4729,27881,27886,27897,27896,27875,27880,27874,27878,27875,27875,27881
4730,27886,27897,27896,27875,27880,27874,27878,27875,27875,27881,27870
4731,27897,27896,27875,27880,27874,27878,27875,27875,27881,27870,27874
4732,27896,27875,27880,27874,27878,27875,27875,27881,27870,27874,27882
4733,27875,27880,27874,27878,27875,27875,27881,27870,27874,27882,27872
4734,27880,27874,27878,27875,27875,27881,27870,27874,27882,27872,27878
4735,27874,27878,27875,27875,27881,27870,27874,27882,27872,27878,27893
4736,27878,27875,27875,27881,27870,27874,27882,27872,27878,27893,27889
4737,27875,27875,27881,27870,27874,27882,27872,27878,27893,27889,27869
4738,27875,27881,27870,27874,27882,27872,27878,27893,27889,27869,27891
4739,27881,27870,27874,27882,27872,27878,27893,27889,27869,27891,27905
4740,27870,27874,27882,27872,27878,27893,27889,27869,27891,27905,27888
4741,27874,27882,27872,27878,27893,27889,27869,27891,27905,27888,27900
4742,27882,27872,27878,27893,27889,27869,27891,27905,27888,27900,27904
4743,27872,27878,27893,27889,27869,27891,27905,27888,27900,27904,27902
4744,27878,27893,27889,27869,27891,27905,27888,27900,27904,27902,27900
4745,27893,27889,27869,27891,27905,27888,27900,27904,27902,27900,27900
4746,27889,27869,27891,27905,27888,27900,27904,27902,27900,27900,27900
4747,27869,27891,27905,27888,27900,27904,27902,27900,27900,27900,27913
4748,27891,27905,27888,27900,27904,27902,27900,27900,27900,27913,27911
4749,27905,27888,27900,27904,27902,27900,27900,27900,27913,27911,27912
4750,27888,27900,27904,27902,27900,27900,27900,27913,27911,27912,27907
4751,27900,27904,27902,27900,27900,27900,27913,27911,27912,27907,27913
4752,27904,27902,27900,27900,27900,27913,27911,27912,27907,27913,27916
4753,27902,27900,27900,27900,27913,27911,27912,27907,27913,27916,27918
4754,27900,27900,27900,27913,27911,27912,27907,27913,27916,27918,27919
4755,27900,27900,27913,27911,27912,27907,27913,27916,27918,27919,27913
4756,27900,27913,27911,27912,27907,27913,27916,27918,27919,27913,27913
4757,27913,27911,27912,27907,27913,27916,27918,27919,27913,27913,27900
4758,27911,27912,27907,27913,27916,27918,27919,27913,27913,27900,27902
4759,27912,27907,27913,27916,27918,27919,27913,27913,27900,27902,27909
4760,27907,27913,27916,27918,27919,27913,27913,27900,27902,27909,27913
4761,27913,27916,27918,27919,27913,27913,27900,27902,27909,27913,27922
4762,27916,27918,27919,27913,27913,27900,27902,27909,27913,27922,27925
4763,27918,27919,27913,27913,27900,27902,27909,27913,27922,27925,27914
4764,27919,27913,27913,27900,27902,27909,27913,27922,27925,27914,27920
4765,27913,27913,27900,27902,27909,27913,27922,27925,27914,27920,27927
4766,27913,27900,27902,27909,27913,27922,27925,27914,27920,27927,27911
4767,27900,27902,27909,27913,27922,27925,27914,27920,27927,27911,27912
4768,27902,27909,27913,27922,27925,27914,27920,27927,27911,27912,27915
4769,27909,27913,27922,27925,27914,27920,27927,27911,27912,27915,27913
4770,27913,27922,27925,27914,27920,27927,27911,27912,27915,27913,27914
4771,27922,27925,27914,27920,27927,27911,27912,27915,27913,27914,27901
4772,27925,27914,27920,27927,27911,27912,27915,27913,27914,27901,27902
4773,27914,27920,27927,27911,27912,27915,27913,27914,27901,27902,27901
4774,27920,27927,27911,27912,27915,27913,27914,27901,27902,27901,27894
4775,27927,27911,27912,27915,27913,27914,27901,27902,27901,27894,27889
4776,27911,27912,27915,27913,27914,27901,27902,27901,27894,27889,27875
4777,27912,27915,27913,27914,27901,27902,27901,27894,27889,27875,27883
4778,27915,27913,27914,27901,27902,27901,27894,27889,27875,27883,27881
4779,27913,27914,27901,27902,27901,27894,27889,27875,27883,27881,27878
4780,27914,27901,27902,27901,27894,27889,27875,27883,27881,27878,27883
4781,27901,27902,27901,27894,27889,27875,27883,27881,27878,27883,27880
4782,27902,27901,27894,27889,27875,27883,27881,27878,27883,27880,27859
4783,27901,27894,27889,27875,27883,27881,27878,27883,27880,27859,27856
4784,27894,27889,27875,27883,27881,27878,27883,27880,27859,27856,27856
4785,27889,27875,27883,27881,27878,27883,27880,27859,27856,27856,27884
4786,27875,27883,27881,27878,27883,27880,27859,27856,27856,27884,27888
4787,27883,27881,27878,27883,27880,27859,27856,27856,27884,27888,27916
4788,27881,27878,27883,27880,27859,27856,27856,27884,27888,27916,27926
4789,27878,27883,27880,27859,27856,27856,27884,27888,27916,27926,27924
4790,27883,27880,27859,27856,27856,27884,27888,27916,27926,27924,27946
4791,27880,27859,27856,27856,27884,27888,27916,27926,27924,27946,27940
4792,27859,27856,27856,27884,27888,27916,27926,27924,27946,27940,27973
4793,27856,27856,27884,27888,27916,27926,27924,27946,27940,27973,27988
4794,27856,27884,27888,27916,27926,27924,27946,27940,27973,27988,27975
4795,27884,27888,27916,27926,27924,27946,27940,27973,27988,27975,27946
4796,27888,27916,27926,27924,27946,27940,27973,27988,27975,27946,27958
4797,27916,27926,27924,27946,27940,27973,27988,27975,27946,27958,27920
4798,27926,27924,27946,27940,27973,27988,27975,27946,27958,27920,27905
4799,27924,27946,27940,27973,27988,27975,27946,27958,27920,27905,27888
4800,27946,27940,27973,27988,27975,27946,27958,27920,27905,27888,27901
4801,27940,27973,27988,27975,27946,27958,27920,27905,27888,27901,27891
4802,27973,27988,27975,27946,27958,27920,27905,27888,27901,27891,27910
4803,27988,27975,27946,27958,27920,27905,27888,27901,27891,27910,27912
4804,27975,27946,27958,27920,27905,27888,27901,27891,27910,27912,27912
4805,27946,27958,27920,27905,27888,27901,27891,27910,27912,27912,27898
4806,27958,27920,27905,27888,27901,27891,27910,27912,27912,27898,27905
4807,27920,27905,27888,27901,27891,27910,27912,27912,27898,27905,27899
4808,27905,27888,27901,27891,27910,27912,27912,27898,27905,27899,27882
4809,27888,27901,27891,27910,27912,27912,27898,27905,27899,27882,27885
4810,27901,27891,27910,27912,27912,27898,27905,27899,27882,27885,27881
4811,27891,27910,27912,27912,27898,27905,27899,27882,27885,27881,27879
4812,27910,27912,27912,27898,27905,27899,27882,27885,27881,27879,27866
4813,27912,27912,27898,27905,27899,27882,27885,27881,27879,27866,27863
4814,27912,27898,27905,27899,27882,27885,27881,27879,27866,27863,27851
4815,27898,27905,27899,27882,27885,27881,27879,27866,27863,27851,27839
4816,27905,27899,27882,27885,27881,27879,27866,27863,27851,27839,27844
4817,27899,27882,27885,27881,27879,27866,27863,27851,27839,27844,27845
4818,27882,27885,27881,27879,27866,27863,27851,27839,27844,27845,27855
4819,27885,27881,27879,27866,27863,27851,27839,27844,27845,27855,27869
4820,27881,27879,27866,27863,27851,27839,27844,27845,27855,27869,27866
4821,27879,27866,27863,27851,27839,27844,27845,27855,27869,27866,27866
4822,27866,27863,27851,27839,27844,27845,27855,27869,27866,27866,27876
4823,27863,27851,27839,27844,27845,27855,27869,27866,27866,27876,27879
4824,27851,27839,27844,27845,27855,27869,27866,27866,27876,27879,27878
4825,27839,27844,27845,27855,27869,27866,27866,27876,27879,27878,27886
4826,27844,27845,27855,27869,27866,27866,27876,27879,27878,27886,27889
4827,27845,27855,27869,27866,27866,27876,27879,27878,27886,27889,27859
4828,27855,27869,27866,27866,27876,27879,27878,27886,27889,27859,27854
4829,27869,27866,27866,27876,27879,27878,27886,27889,27859,27854,27864
4830,27866,27866,27876,27879,27878,27886,27889,27859,27854,27864,27878
4831,27866,27876,27879,27878,27886,27889,27859,27854,27864,27878,27878
4832,27876,27879,27878,27886,27889,27859,27854,27864,27878,27878,27874
4833,27879,27878,27886,27889,27859,27854,27864,27878,27878,27874,27879
4834,27878,27886,27889,27859,27854,27864,27878,27878,27874,27879,27881
4835,27886,27889,27859,27854,27864,27878,27878,27874,27879,27881,27868
4836,27889,27859,27854,27864,27878,27878,27874,27879,27881,27868,27890
4837,27859,27854,27864,27878,27878,27874,27879,27881,27868,27890,27901
4838,27854,27864,27878,27878,27874,27879,27881,27868,27890,27901,27905
4839,27864,27878,27878,27874,27879,27881,27868,27890,27901,27905,27910
4840,27878,27878,27874,27879,27881,27868,27890,27901,27905,27910,27918
4841,27878,27874,27879,27881,27868,27890,27901,27905,27910,27918,27920
4842,27874,27879,27881,27868,27890,27901,27905,27910,27918,27920,27926
4843,27879,27881,27868,27890,27901,27905,27910,27918,27920,27926,27920
4844,27881,27868,27890,27901,27905,27910,27918,27920,27926,27920,27920
4845,27868,27890,27901,27905,27910,27918,27920,27926,27920,27920,27914
4846,27890,27901,27905,27910,27918,27920,27926,27920,27920,27914,27931
4847,27901,27905,27910,27918,27920,27926,27920,27920,27914,27931,27944
4848,27905,27910,27918,27920,27926,27920,27920,27914,27931,27944,27949
4849,27910,27918,27920,27926,27920,27920,27914,27931,27944,27949,27953
4850,27918,27920,27926,27920,27920,27914,27931,27944,27949,27953,27943
4851,27920,27926,27920,27920,27914,27931,27944,27949,27953,27943,27939
4852,27926,27920,27920,27914,27931,27944,27949,27953,27943,27939,27934
4853,27920,27920,27914,27931,27944,27949,27953,27943,27939,27934,27934
4854,27920,27914,27931,27944,27949,27953,27943,27939,27934,27934,27906
4855,27914,27931,27944,27949,27953,27943,27939,27934,27934,27906,27897
4856,27931,27944,27949,27953,27943,27939,27934,27934,27906,27897,27860
4857,27944,27949,27953,27943,27939,27934,27934,27906,27897,27860,27865
4858,27949,27953,27943,27939,27934,27934,27906,27897,27860,27865,27869
4859,27953,27943,27939,27934,27934,27906,27897,27860,27865,27869,27852
4860,27943,27939,27934,27934,27906,27897,27860,27865,27869,27852,27858
4861,27939,27934,27934,27906,27897,27860,27865,27869,27852,27858,27846
4862,27934,27934,27906,27897,27860,27865,27869,27852,27858,27846,27867
4863,27934,27906,27897,27860,27865,27869,27852,27858,27846,27867,27859
4864,27906,27897,27860,27865,27869,27852,27858,27846,27867,27859,27831
4865,27897,27860,27865,27869,27852,27858,27846,27867,27859,27831,27833
