Local time,Open,High,Low,Close,Volume
04.04.2023 08:04:00.000 GMT+0330,27800,27800,27766,27773,0.0002
04.04.2023 08:05:00.000 GMT+0330,27773,27778,27773,27775,0.0001
04.04.2023 08:06:00.000 GMT+0330,27776,27778,27773,27773,0
04.04.2023 08:07:00.000 GMT+0330,27773,27777,27766,27766,0.0001
04.04.2023 08:08:00.000 GMT+0330,27767,27771,27765,27768,0.0001
04.04.2023 08:09:00.000 GMT+0330,27768,27768,27761,27761,0
04.04.2023 08:10:00.000 GMT+0330,27760,27773,27752,27766,0.0001
04.04.2023 08:11:00.000 GMT+0330,27768,27768,27757,27762,0.0001
04.04.2023 08:12:00.000 GMT+0330,27760,27760,27755,27758,0
04.04.2023 08:13:00.000 GMT+0330,27759,27759,27756,27756,0
04.04.2023 08:14:00.000 GMT+0330,27754,27758,27753,27755,0
04.04.2023 08:15:00.000 GMT+0330,27756,27757,27749,27756,0.0001
04.04.2023 08:16:00.000 GMT+0330,27757,27758,27754,27756,0
04.04.2023 08:17:00.000 GMT+0330,27756,27760,27754,27757,0.0002
04.04.2023 08:18:00.000 GMT+0330,27757,27788,27757,27785,0.0001
04.04.2023 08:19:00.000 GMT+0330,27787,27789,27786,27788,0
04.04.2023 08:20:00.000 GMT+0330,27789,27795,27788,27789,0.0001
04.04.2023 08:21:00.000 GMT+0330,27789,27794,27788,27791,0.0001
04.04.2023 08:22:00.000 GMT+0330,27791,27791,27789,27791,0
04.04.2023 08:23:00.000 GMT+0330,27791,27794,27789,27794,0.0001
04.04.2023 08:24:00.000 GMT+0330,27794,27800,27791,27796,0.0001
04.04.2023 08:25:00.000 GMT+0330,27794,27796,27793,27795,0
04.04.2023 08:26:00.000 GMT+0330,27795,27802,27794,27802,0.0001
04.04.2023 08:27:00.000 GMT+0330,27799,27807,27799,27799,0.0001
04.04.2023 08:28:00.000 GMT+0330,27800,27801,27798,27798,0.0001
04.04.2023 08:29:00.000 GMT+0330,27800,27802,27784,27785,0.0001
04.04.2023 08:30:00.000 GMT+0330,27788,27790,27785,27787,0.0001
04.04.2023 08:31:00.000 GMT+0330,27788,27795,27787,27795,0.0001
04.04.2023 08:32:00.000 GMT+0330,27795,27799,27795,27795,0.0001
04.04.2023 08:33:00.000 GMT+0330,27796,27797,27795,27796,0
04.04.2023 08:34:00.000 GMT+0330,27796,27800,27795,27800,0.0002
04.04.2023 08:35:00.000 GMT+0330,27797,27802,27794,27797,0.0001
04.04.2023 08:36:00.000 GMT+0330,27797,27803,27797,27798,0.0003
04.04.2023 08:37:00.000 GMT+0330,27798,27805,27796,27800,0.0002
04.04.2023 08:38:00.000 GMT+0330,27805,27806,27800,27805,0.0001
04.04.2023 08:39:00.000 GMT+0330,27802,27807,27801,27803,0.0001
04.04.2023 08:40:00.000 GMT+0330,27803,27807,27803,27806,0.0001
04.04.2023 08:41:00.000 GMT+0330,27806,27807,27803,27806,0.0002
04.04.2023 08:42:00.000 GMT+0330,27806,27811,27804,27806,0.0002
04.04.2023 08:43:00.000 GMT+0330,27810,27810,27804,27808,0.0001
04.04.2023 08:44:00.000 GMT+0330,27806,27823,27804,27822,0.0001
04.04.2023 08:45:00.000 GMT+0330,27821,27851,27821,27849,0.0001
04.04.2023 08:46:00.000 GMT+0330,27852,27900,27841,27899,0.0002
04.04.2023 08:47:00.000 GMT+0330,27899,27912,27885,27912,0.0002
04.04.2023 08:48:00.000 GMT+0330,27912,27914,27889,27890,0.0001
04.04.2023 08:49:00.000 GMT+0330,27889,27893,27880,27880,0.0001
04.04.2023 08:50:00.000 GMT+0330,27881,27883,27864,27871,0.0002
04.04.2023 08:51:00.000 GMT+0330,27871,27882,27871,27876,0.0002
04.04.2023 08:52:00.000 GMT+0330,27876,27899,27876,27883,0.0002
04.04.2023 08:53:00.000 GMT+0330,27883,27895,27883,27889,0.0001
04.04.2023 08:54:00.000 GMT+0330,27888,27888,27879,27879,0
04.04.2023 08:55:00.000 GMT+0330,27880,27884,27875,27880,0.0001
04.04.2023 08:56:00.000 GMT+0330,27879,27879,27873,27874,0.0001
04.04.2023 08:57:00.000 GMT+0330,27873,27874,27867,27869,0
04.04.2023 08:58:00.000 GMT+0330,27868,27877,27868,27876,0.0001
04.04.2023 08:59:00.000 GMT+0330,27876,27876,27864,27865,0.0001
04.04.2023 09:00:00.000 GMT+0330,27866,27868,27865,27866,0.0001
04.04.2023 09:01:00.000 GMT+0330,27866,27872,27866,27872,0.0001
04.04.2023 09:02:00.000 GMT+0330,27873,27873,27870,27871,0.0003
04.04.2023 09:03:00.000 GMT+0330,27871,27874,27870,27873,0.0003
04.04.2023 09:04:00.000 GMT+0330,27873,27878,27873,27876,0.0001
04.04.2023 09:05:00.000 GMT+0330,27876,27878,27854,27855,0.0001
04.04.2023 09:06:00.000 GMT+0330,27854,27879,27852,27879,0.0001
04.04.2023 09:07:00.000 GMT+0330,27879,27886,27872,27884,0.0001
04.04.2023 09:08:00.000 GMT+0330,27885,27906,27884,27902,0.0003
04.04.2023 09:09:00.000 GMT+0330,27900,27900,27890,27896,0.0001
04.04.2023 09:10:00.000 GMT+0330,27894,27894,27883,27885,0.0001
04.04.2023 09:11:00.000 GMT+0330,27883,27885,27862,27865,0.0001
04.04.2023 09:12:00.000 GMT+0330,27867,27867,27862,27864,0.0001
04.04.2023 09:13:00.000 GMT+0330,27862,27876,27862,27871,0.0001
04.04.2023 09:14:00.000 GMT+0330,27871,27879,27869,27873,0.0001
04.04.2023 09:15:00.000 GMT+0330,27874,27877,27869,27874,0.0001
04.04.2023 09:16:00.000 GMT+0330,27874,27879,27874,27875,0.0004
04.04.2023 09:17:00.000 GMT+0330,27875,27886,27875,27881,0.0006
04.04.2023 09:18:00.000 GMT+0330,27882,27890,27881,27886,0.0001
04.04.2023 09:19:00.000 GMT+0330,27885,27885,27866,27869,0.0001
04.04.2023 09:20:00.000 GMT+0330,27869,27884,27866,27883,0.0002
04.04.2023 09:21:00.000 GMT+0330,27883,27884,27879,27879,0.0001
04.04.2023 09:22:00.000 GMT+0330,27880,27882,27879,27879,0.0001
04.04.2023 09:23:00.000 GMT+0330,27881,27886,27876,27876,0.0001
04.04.2023 09:24:00.000 GMT+0330,27878,27878,27866,27866,0.0001
04.04.2023 09:25:00.000 GMT+0330,27869,27870,27866,27868,0.0001
04.04.2023 09:26:00.000 GMT+0330,27866,27870,27866,27867,0.0001
04.04.2023 09:27:00.000 GMT+0330,27867,27870,27866,27868,0.0001
04.04.2023 09:28:00.000 GMT+0330,27867,27869,27865,27866,0.0001
04.04.2023 09:29:00.000 GMT+0330,27866,27866,27862,27862,0
04.04.2023 09:30:00.000 GMT+0330,27862,27874,27862,27872,0.0002
04.04.2023 09:31:00.000 GMT+0330,27872,27890,27871,27888,0.0004
04.04.2023 09:32:00.000 GMT+0330,27889,27890,27885,27886,0.0001
04.04.2023 09:33:00.000 GMT+0330,27887,27888,27859,27859,0.0001
04.04.2023 09:34:00.000 GMT+0330,27859,27859,27847,27847,0.0001
04.04.2023 09:35:00.000 GMT+0330,27848,27852,27845,27847,0.0001
04.04.2023 09:36:00.000 GMT+0330,27847,27857,27847,27856,0.0001
04.04.2023 09:37:00.000 GMT+0330,27856,27869,27856,27869,0.0002
04.04.2023 09:38:00.000 GMT+0330,27869,27886,27868,27886,0.0004
04.04.2023 09:39:00.000 GMT+0330,27886,27893,27883,27884,0.0002
04.04.2023 09:40:00.000 GMT+0330,27883,27885,27879,27879,0.0001
04.04.2023 09:41:00.000 GMT+0330,27879,27880,27874,27874,0
04.04.2023 09:42:00.000 GMT+0330,27874,27874,27859,27861,0.0002
04.04.2023 09:43:00.000 GMT+0330,27861,27861,27851,27854,0.0001
04.04.2023 09:44:00.000 GMT+0330,27853,27856,27853,27856,0
04.04.2023 09:45:00.000 GMT+0330,27855,27862,27852,27853,0.0001
04.04.2023 09:46:00.000 GMT+0330,27854,27855,27849,27849,0.0001
04.04.2023 09:47:00.000 GMT+0330,27848,27850,27843,27845,0.0001
04.04.2023 09:48:00.000 GMT+0330,27846,27849,27844,27844,0
04.04.2023 09:49:00.000 GMT+0330,27844,27845,27842,27845,0
04.04.2023 09:50:00.000 GMT+0330,27846,27850,27845,27845,0.0002
04.04.2023 09:51:00.000 GMT+0330,27845,27845,27842,27844,0.0001
04.04.2023 09:52:00.000 GMT+0330,27844,27844,27839,27843,0.0001
04.04.2023 09:53:00.000 GMT+0330,27843,27843,27837,27838,0.0001
04.04.2023 09:54:00.000 GMT+0330,27839,27848,27838,27848,0.0001
04.04.2023 09:55:00.000 GMT+0330,27848,27850,27846,27848,0.0001
04.04.2023 09:56:00.000 GMT+0330,27849,27850,27845,27850,0.0001
04.04.2023 09:57:00.000 GMT+0330,27847,27876,27847,27876,0.0002
04.04.2023 09:58:00.000 GMT+0330,27874,27881,27874,27881,0.0001
04.04.2023 09:59:00.000 GMT+0330,27877,27881,27875,27880,0.0001
04.04.2023 10:00:00.000 GMT+0330,27880,27881,27874,27876,0.0002
04.04.2023 10:01:00.000 GMT+0330,27874,27879,27863,27863,0.0002
04.04.2023 10:02:00.000 GMT+0330,27862,27863,27859,27861,0.0001
04.04.2023 10:03:00.000 GMT+0330,27861,27873,27851,27870,0.0002
04.04.2023 10:04:00.000 GMT+0330,27872,27885,27872,27885,0.0002
04.04.2023 10:05:00.000 GMT+0330,27885,27905,27882,27903,0.0004
04.04.2023 10:06:00.000 GMT+0330,27902,27959,27901,27955,0.0003
04.04.2023 10:07:00.000 GMT+0330,27958,28034,27956,28026,0.0004
04.04.2023 10:08:00.000 GMT+0330,28026,28033,28003,28007,0.0003
04.04.2023 10:09:00.000 GMT+0330,28005,28007,27974,27974,0.0002
04.04.2023 10:10:00.000 GMT+0330,27977,27978,27955,27961,0.0001
04.04.2023 10:11:00.000 GMT+0330,27961,27999,27957,27987,0.0002
04.04.2023 10:12:00.000 GMT+0330,27987,28001,27987,27993,0.0001
04.04.2023 10:13:00.000 GMT+0330,27993,27993,27976,27977,0.0001
04.04.2023 10:14:00.000 GMT+0330,27978,28010,27978,28003,0.0002
04.04.2023 10:15:00.000 GMT+0330,28004,28021,27988,28021,0.0002
04.04.2023 10:16:00.000 GMT+0330,28021,28024,28014,28020,0.0002
04.04.2023 10:17:00.000 GMT+0330,28020,28023,28019,28019,0.0001
04.04.2023 10:18:00.000 GMT+0330,28020,28035,28013,28035,0.0002
04.04.2023 10:19:00.000 GMT+0330,28031,28091,28030,28083,0.0005
04.04.2023 10:20:00.000 GMT+0330,28082,28114,28076,28091,0.0003
04.04.2023 10:21:00.000 GMT+0330,28091,28093,28069,28076,0.0002
04.04.2023 10:22:00.000 GMT+0330,28076,28082,28045,28052,0.0002
04.04.2023 10:23:00.000 GMT+0330,28052,28054,28023,28036,0.0001
04.04.2023 10:24:00.000 GMT+0330,28036,28042,28024,28042,0.0002
04.04.2023 10:25:00.000 GMT+0330,28041,28045,28036,28039,0.0002
04.04.2023 10:26:00.000 GMT+0330,28039,28041,28004,28019,0.0002
04.04.2023 10:27:00.000 GMT+0330,28019,28050,28015,28050,0.0002
04.04.2023 10:28:00.000 GMT+0330,28050,28076,28045,28059,0.0002
04.04.2023 10:29:00.000 GMT+0330,28058,28064,28058,28058,0.0003
04.04.2023 10:30:00.000 GMT+0330,28059,28074,28058,28071,0.0003
04.04.2023 10:31:00.000 GMT+0330,28073,28073,28061,28063,0.0002
04.04.2023 10:32:00.000 GMT+0330,28061,28063,28055,28055,0.0002
04.04.2023 10:33:00.000 GMT+0330,28056,28056,28030,28035,0.0001
04.04.2023 10:34:00.000 GMT+0330,28034,28035,28028,28028,0.0001
04.04.2023 10:35:00.000 GMT+0330,28028,28052,28028,28046,0.0002
04.04.2023 10:36:00.000 GMT+0330,28047,28071,28046,28067,0.0001
04.04.2023 10:37:00.000 GMT+0330,28070,28074,28069,28073,0.0002
04.04.2023 10:38:00.000 GMT+0330,28073,28109,28069,28109,0.0002
04.04.2023 10:39:00.000 GMT+0330,28106,28113,28093,28097,0.0002
04.04.2023 10:40:00.000 GMT+0330,28096,28099,28085,28088,0.0002
04.04.2023 10:41:00.000 GMT+0330,28087,28093,28082,28087,0.0002
04.04.2023 10:42:00.000 GMT+0330,28087,28099,28066,28069,0.0002
04.04.2023 10:43:00.000 GMT+0330,28070,28071,28052,28067,0.0002
04.04.2023 10:44:00.000 GMT+0330,28067,28088,28067,28077,0.0001
04.04.2023 10:45:00.000 GMT+0330,28078,28085,28078,28080,0.0001
04.04.2023 10:46:00.000 GMT+0330,28080,28081,28069,28071,0.0001
04.04.2023 10:47:00.000 GMT+0330,28071,28074,28051,28055,0.0001
04.04.2023 10:48:00.000 GMT+0330,28054,28058,28044,28044,0.0001
04.04.2023 10:49:00.000 GMT+0330,28045,28048,28038,28040,0.0002
04.04.2023 10:50:00.000 GMT+0330,28041,28041,28031,28033,0.0002
04.04.2023 10:51:00.000 GMT+0330,28033,28037,28016,28021,0.0002
04.04.2023 10:52:00.000 GMT+0330,28016,28019,28010,28012,0.0001
04.04.2023 10:53:00.000 GMT+0330,28011,28012,28009,28012,0
04.04.2023 10:54:00.000 GMT+0330,28012,28028,28007,28007,0.0001
04.04.2023 10:55:00.000 GMT+0330,28008,28022,28007,28012,0.0001
04.04.2023 10:56:00.000 GMT+0330,28013,28020,28012,28014,0.0001
04.04.2023 10:57:00.000 GMT+0330,28011,28014,28005,28005,0.0001
04.04.2023 10:58:00.000 GMT+0330,28005,28006,28005,28006,0.0001
04.04.2023 10:59:00.000 GMT+0330,28005,28006,28000,28006,0.0001
04.04.2023 11:00:00.000 GMT+0330,28006,28007,27998,27998,0.0002
04.04.2023 11:01:00.000 GMT+0330,27999,27999,27989,27997,0.0001
04.04.2023 11:02:00.000 GMT+0330,27997,27997,27987,27991,0.0002
04.04.2023 11:03:00.000 GMT+0330,27989,27990,27985,27986,0.0001
04.04.2023 11:04:00.000 GMT+0330,27983,27995,27978,27986,0.0001
04.04.2023 11:05:00.000 GMT+0330,27986,27990,27980,27984,0.0001
04.04.2023 11:06:00.000 GMT+0330,27984,27986,27964,27968,0.0001
04.04.2023 11:07:00.000 GMT+0330,27967,27975,27967,27974,0.0001
04.04.2023 11:08:00.000 GMT+0330,27974,27975,27971,27972,0.0003
04.04.2023 11:09:00.000 GMT+0330,27972,27974,27967,27973,0.0003
04.04.2023 11:10:00.000 GMT+0330,27973,27973,27967,27967,0.0003
04.04.2023 11:11:00.000 GMT+0330,27969,27973,27948,27963,0.0003
04.04.2023 11:12:00.000 GMT+0330,27963,27963,27946,27949,0.0003
04.04.2023 11:13:00.000 GMT+0330,27950,27961,27940,27961,0.0003
04.04.2023 11:14:00.000 GMT+0330,27961,27971,27939,27940,0.0003
04.04.2023 11:15:00.000 GMT+0330,27940,27954,27939,27954,0.0004
04.04.2023 11:16:00.000 GMT+0330,27952,27973,27951,27973,0.0004
04.04.2023 11:17:00.000 GMT+0330,27973,27976,27964,27974,0.0002
04.04.2023 11:18:00.000 GMT+0330,27976,27993,27974,27985,0.0001
04.04.2023 11:19:00.000 GMT+0330,27985,28010,27984,28008,0.0001
04.04.2023 11:20:00.000 GMT+0330,28009,28009,28007,28007,0
04.04.2023 11:21:00.000 GMT+0330,28008,28009,28006,28007,0.0001
04.04.2023 11:22:00.000 GMT+0330,28007,28014,28003,28012,0.0003
04.04.2023 11:23:00.000 GMT+0330,28014,28014,28001,28001,0.0002
04.04.2023 11:24:00.000 GMT+0330,28001,28018,28001,28018,0.0001
04.04.2023 11:25:00.000 GMT+0330,28019,28019,28010,28013,0.0001
04.04.2023 11:26:00.000 GMT+0330,28012,28013,27997,27997,0.0001
04.04.2023 11:27:00.000 GMT+0330,27996,27998,27988,27989,0.0001
04.04.2023 11:28:00.000 GMT+0330,27989,27990,27983,27984,0.0001
04.04.2023 11:29:00.000 GMT+0330,27984,28001,27984,27996,0.0002
04.04.2023 11:30:00.000 GMT+0330,27995,28005,27995,28002,0.0001
04.04.2023 11:31:00.000 GMT+0330,28003,28003,27998,27999,0.0002
04.04.2023 11:32:00.000 GMT+0330,27999,28005,27996,28005,0.0001
04.04.2023 11:33:00.000 GMT+0330,28004,28007,28004,28006,0
04.04.2023 11:34:00.000 GMT+0330,28005,28005,28004,28005,0
04.04.2023 11:35:00.000 GMT+0330,28004,28005,28004,28004,0
04.04.2023 11:36:00.000 GMT+0330,28003,28003,28003,28003,0
04.04.2023 11:37:00.000 GMT+0330,28003,28003,27986,27994,0.0002
04.04.2023 11:38:00.000 GMT+0330,27991,27998,27988,27993,0.0002
04.04.2023 11:39:00.000 GMT+0330,27993,27998,27992,27995,0.0002
04.04.2023 11:40:00.000 GMT+0330,27995,27996,27985,27986,0.0001
04.04.2023 11:41:00.000 GMT+0330,27986,27987,27983,27984,0.0001
04.04.2023 11:42:00.000 GMT+0330,27985,27985,27975,27977,0.0001
04.04.2023 11:43:00.000 GMT+0330,27977,27979,27975,27975,0.0001
04.04.2023 11:44:00.000 GMT+0330,27975,27987,27975,27975,0.0001
04.04.2023 11:45:00.000 GMT+0330,27975,27986,27975,27983,0.0001
04.04.2023 11:46:00.000 GMT+0330,27983,27986,27983,27986,0.0001
04.04.2023 11:47:00.000 GMT+0330,27984,27985,27981,27981,0.0002
04.04.2023 11:48:00.000 GMT+0330,27981,27982,27946,27948,0.0002
04.04.2023 11:49:00.000 GMT+0330,27946,27950,27943,27948,0.0001
04.04.2023 11:50:00.000 GMT+0330,27948,27949,27916,27917,0.0002
04.04.2023 11:51:00.000 GMT+0330,27915,27950,27907,27940,0.0002
04.04.2023 11:52:00.000 GMT+0330,27941,27954,27940,27954,0.0001
04.04.2023 11:53:00.000 GMT+0330,27956,27962,27956,27960,0
04.04.2023 11:54:00.000 GMT+0330,27959,27960,27947,27953,0.0001
04.04.2023 11:55:00.000 GMT+0330,27946,27962,27944,27962,0
04.04.2023 11:56:00.000 GMT+0330,27962,27962,27956,27959,0
04.04.2023 11:57:00.000 GMT+0330,27958,27963,27954,27963,0
04.04.2023 11:58:00.000 GMT+0330,27963,27973,27963,27973,0
04.04.2023 11:59:00.000 GMT+0330,27973,27983,27972,27983,0
04.04.2023 12:00:00.000 GMT+0330,27984,27987,27980,27981,0
04.04.2023 12:01:00.000 GMT+0330,27984,27987,27980,27983,0
04.04.2023 12:02:00.000 GMT+0330,27984,27988,27984,27988,0
04.04.2023 12:03:00.000 GMT+0330,27985,27988,27985,27988,0.0001
04.04.2023 12:04:00.000 GMT+0330,27988,27991,27988,27991,0
04.04.2023 12:05:00.000 GMT+0330,27985,27992,27985,27992,0
04.04.2023 12:06:00.000 GMT+0330,27992,27996,27992,27996,0
04.04.2023 12:07:00.000 GMT+0330,27993,28000,27993,28000,0
04.04.2023 12:08:00.000 GMT+0330,27994,27997,27994,27997,0
04.04.2023 12:09:00.000 GMT+0330,27997,28013,27993,28012,0.0001
04.04.2023 12:10:00.000 GMT+0330,28013,28053,28012,28053,0.0001
04.04.2023 12:11:00.000 GMT+0330,28053,28055,28045,28055,0
04.04.2023 12:12:00.000 GMT+0330,28055,28062,28048,28062,0
04.04.2023 12:13:00.000 GMT+0330,28057,28064,28057,28062,0
04.04.2023 12:14:00.000 GMT+0330,28062,28065,28057,28060,0
04.04.2023 12:15:00.000 GMT+0330,28062,28070,28048,28059,0.0001
04.04.2023 12:16:00.000 GMT+0330,28059,28062,28048,28048,0
04.04.2023 12:17:00.000 GMT+0330,28049,28052,28040,28043,0
04.04.2023 12:18:00.000 GMT+0330,28045,28051,28036,28036,0.0001
04.04.2023 12:19:00.000 GMT+0330,28036,28051,28027,28050,0.0001
04.04.2023 12:20:00.000 GMT+0330,28051,28090,28051,28089,0.0001
04.04.2023 12:21:00.000 GMT+0330,28089,28110,28086,28092,0.0002
04.04.2023 12:22:00.000 GMT+0330,28092,28095,28076,28083,0
04.04.2023 12:23:00.000 GMT+0330,28083,28083,28074,28077,0
04.04.2023 12:24:00.000 GMT+0330,28077,28077,28052,28057,0
04.04.2023 12:25:00.000 GMT+0330,28064,28072,28064,28068,0
04.04.2023 12:26:00.000 GMT+0330,28069,28072,28056,28060,0
04.04.2023 12:27:00.000 GMT+0330,28060,28071,28060,28071,0
04.04.2023 12:28:00.000 GMT+0330,28073,28076,28068,28075,0
04.04.2023 12:29:00.000 GMT+0330,28075,28075,28067,28074,0
04.04.2023 12:30:00.000 GMT+0330,28075,28078,28067,28067,0
04.04.2023 12:31:00.000 GMT+0330,28067,28083,28067,28080,0.0003
04.04.2023 12:32:00.000 GMT+0330,28081,28089,28071,28089,0.0001
04.04.2023 12:33:00.000 GMT+0330,28089,28096,28082,28094,0.0001
04.04.2023 12:34:00.000 GMT+0330,28094,28094,28077,28077,0.0002
04.04.2023 12:35:00.000 GMT+0330,28076,28079,28076,28077,0
04.04.2023 12:36:00.000 GMT+0330,28077,28084,28071,28077,0.0001
04.04.2023 12:37:00.000 GMT+0330,28077,28097,28073,28094,0.0002
04.04.2023 12:38:00.000 GMT+0330,28094,28101,28088,28099,0.0002
04.04.2023 12:39:00.000 GMT+0330,28099,28101,28095,28097,0.0001
04.04.2023 12:40:00.000 GMT+0330,28097,28111,28092,28093,0.0002
04.04.2023 12:41:00.000 GMT+0330,28092,28093,28066,28068,0.0002
04.04.2023 12:42:00.000 GMT+0330,28065,28068,28041,28041,0.0002
04.04.2023 12:43:00.000 GMT+0330,28039,28041,28017,28021,0.0002
04.04.2023 12:44:00.000 GMT+0330,28022,28033,28009,28011,0.0001
04.04.2023 12:45:00.000 GMT+0330,28012,28032,28010,28032,0.0001
04.04.2023 12:46:00.000 GMT+0330,28032,28034,28023,28027,0.0001
04.04.2023 12:47:00.000 GMT+0330,28029,28034,28025,28032,0.0002
04.04.2023 12:48:00.000 GMT+0330,28034,28034,28034,28034,0
04.04.2023 12:49:00.000 GMT+0330,28036,28046,28034,28042,0.0001
04.04.2023 12:50:00.000 GMT+0330,28045,28072,28045,28068,0.0002
04.04.2023 12:51:00.000 GMT+0330,28068,28089,28068,28071,0.0002
04.04.2023 12:52:00.000 GMT+0330,28071,28072,28058,28063,0.0002
04.04.2023 12:53:00.000 GMT+0330,28063,28080,28061,28074,0.0001
04.04.2023 12:54:00.000 GMT+0330,28074,28082,28067,28067,0.0001
04.04.2023 12:55:00.000 GMT+0330,28063,28067,28049,28049,0.0002
04.04.2023 12:56:00.000 GMT+0330,28049,28054,28044,28046,0.0002
04.04.2023 12:57:00.000 GMT+0330,28045,28047,28040,28045,0.0002
04.04.2023 12:58:00.000 GMT+0330,28045,28049,28037,28037,0.0001
04.04.2023 12:59:00.000 GMT+0330,28037,28046,28037,28041,0.0002
04.04.2023 13:00:00.000 GMT+0330,28043,28064,28042,28064,0.0002
04.04.2023 13:01:00.000 GMT+0330,28065,28073,28058,28072,0.0002
04.04.2023 13:02:00.000 GMT+0330,28071,28072,28063,28068,0.0002
04.04.2023 13:03:00.000 GMT+0330,28069,28070,28063,28065,0.0001
04.04.2023 13:04:00.000 GMT+0330,28064,28068,28064,28065,0
04.04.2023 13:05:00.000 GMT+0330,28065,28079,28065,28077,0.0002
04.04.2023 13:06:00.000 GMT+0330,28077,28080,28076,28079,0.0002
04.04.2023 13:07:00.000 GMT+0330,28077,28079,28075,28079,0.0001
04.04.2023 13:08:00.000 GMT+0330,28079,28079,28073,28074,0.0001
04.04.2023 13:09:00.000 GMT+0330,28073,28074,28072,28074,0
04.04.2023 13:10:00.000 GMT+0330,28073,28094,28073,28090,0.0002
04.04.2023 13:11:00.000 GMT+0330,28090,28108,28090,28104,0.0001
04.04.2023 13:12:00.000 GMT+0330,28104,28144,28104,28132,0.0002
04.04.2023 13:13:00.000 GMT+0330,28132,28134,28128,28129,0.0002
04.04.2023 13:14:00.000 GMT+0330,28129,28135,28129,28131,0.0001
04.04.2023 13:15:00.000 GMT+0330,28130,28147,28125,28127,0.0002
04.04.2023 13:16:00.000 GMT+0330,28125,28127,28111,28115,0.0006
04.04.2023 13:17:00.000 GMT+0330,28115,28117,28114,28116,0.0002
04.04.2023 13:18:00.000 GMT+0330,28116,28155,28116,28145,0.0002
04.04.2023 13:19:00.000 GMT+0330,28145,28145,28117,28127,0.0001
04.04.2023 13:20:00.000 GMT+0330,28126,28132,28126,28129,0.0002
04.04.2023 13:21:00.000 GMT+0330,28129,28131,28128,28129,0.0001
04.04.2023 13:22:00.000 GMT+0330,28130,28134,28124,28129,0.0001
04.04.2023 13:23:00.000 GMT+0330,28129,28129,28116,28124,0.0001
04.04.2023 13:24:00.000 GMT+0330,28125,28130,28117,28129,0.0003
04.04.2023 13:25:00.000 GMT+0330,28128,28143,28128,28140,0.0002
04.04.2023 13:26:00.000 GMT+0330,28141,28145,28139,28145,0.0002
04.04.2023 13:27:00.000 GMT+0330,28144,28151,28142,28146,0.0002
04.04.2023 13:28:00.000 GMT+0330,28146,28172,28129,28160,0.0003
04.04.2023 13:29:00.000 GMT+0330,28159,28170,28154,28167,0.0003
04.04.2023 13:30:00.000 GMT+0330,28167,28191,28166,28188,0.0003
04.04.2023 13:31:00.000 GMT+0330,28188,28188,28162,28182,0.0003
04.04.2023 13:32:00.000 GMT+0330,28185,28196,28181,28193,0.0002
04.04.2023 13:33:00.000 GMT+0330,28194,28222,28192,28218,0.0002
04.04.2023 13:34:00.000 GMT+0330,28218,28252,28217,28250,0.0006
04.04.2023 13:35:00.000 GMT+0330,28250,28257,28227,28229,0.0004
04.04.2023 13:36:00.000 GMT+0330,28229,28239,28219,28236,0.0002
04.04.2023 13:37:00.000 GMT+0330,28235,28235,28195,28212,0.0003
04.04.2023 13:38:00.000 GMT+0330,28212,28212,28190,28194,0.0002
04.04.2023 13:39:00.000 GMT+0330,28194,28195,28167,28167,0.0002
04.04.2023 13:40:00.000 GMT+0330,28167,28183,28160,28160,0.0021
04.04.2023 13:41:00.000 GMT+0330,28160,28172,28151,28153,0.0018
04.04.2023 13:42:00.000 GMT+0330,28152,28153,28143,28143,0.0013
04.04.2023 13:43:00.000 GMT+0330,28143,28145,28139,28141,0.0015
04.04.2023 13:44:00.000 GMT+0330,28141,28185,28139,28185,0.0018
04.04.2023 13:45:00.000 GMT+0330,28185,28252,28185,28231,0.0007
04.04.2023 13:46:00.000 GMT+0330,28231,28298,28218,28285,0.0005
04.04.2023 13:47:00.000 GMT+0330,28287,28295,28267,28279,0.0003
04.04.2023 13:48:00.000 GMT+0330,28279,28314,28271,28271,0.0004
04.04.2023 13:49:00.000 GMT+0330,28271,28271,28255,28256,0.0002
04.04.2023 13:50:00.000 GMT+0330,28256,28288,28254,28286,0.0002
04.04.2023 13:51:00.000 GMT+0330,28287,28300,28275,28287,0.0001
04.04.2023 13:52:00.000 GMT+0330,28284,28288,28272,28277,0
04.04.2023 13:53:00.000 GMT+0330,28277,28277,28245,28248,0.0001
